bodyId,class,type,instance,somaSide
90649,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
90650,Kenyon_Cell,KCab-s,KCab-s_R,R
90672,Kenyon_Cell,KCab-s,KCab-s_R,R
90678,DAN,PAM08,PAM08(y4)_L,L
90790,Kenyon_Cell,KCg-d,KCg-d_L,L
90805,Kenyon_Cell,KCab-s,KCab-s_R,R
90809,Kenyon_Cell,KCab-m,KCab-m_R,R
90812,Kenyon_Cell,KCab-s,KCab-s_R,R
90867,DAN,PAM01,PAM01(y5)_R,R
90870,Kenyon_Cell,KCg-m,KCg-m_L,L
90902,DAN,PAM08,PAM08(y4)_R,R
90905,Kenyon_Cell,KCab-s,KCab-s_R,R
90919,Kenyon_Cell,KCab-m,KCab-m_L,L
90928,Kenyon_Cell,KCab-s,KCab-s_R,R
90935,Kenyon_Cell,KCab-s,KCab-s_R,R
90944,Kenyon_Cell,KCab-s,KCab-s_R,R
91041,Kenyon_Cell,KCg-m,KCg-m_R,R
91091,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
91244,Kenyon_Cell,KCg-d,KCg-d_R,R
91287,Kenyon_Cell,KCab-c,KCab-c_L,L
91344,Kenyon_Cell,KCg-m,KCg-m_L,L
91382,Kenyon_Cell,KCab-p,KCab-p_R,R
91386,Kenyon_Cell,KCa'b'-m,KCa'b'-m_R,R
91391,DAN,PAM12,PAM12(y3)_L,L
91435,Kenyon_Cell,KCab-m,KCab-m_L,L
91487,Kenyon_Cell,KCg-d,KCg-d_L,L
91493,Kenyon_Cell,KCab-s,KCab-s_R,R
91497,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
91544,Kenyon_Cell,KCab-s,KCab-s_R,R
91595,Kenyon_Cell,KCab-s,KCab-s_R,R
91608,Kenyon_Cell,KCg-m,KCg-m_L,L
91751,Kenyon_Cell,KCab-p,KCab-p_R,R
91797,Kenyon_Cell,KCab-m,KCab-m_R,R
91800,Kenyon_Cell,KCab-m,KCab-m_L,L
91875,DAN,PAM12,PAM12(y3)_L,L
91910,Kenyon_Cell,KCg-m,KCg-m_L,L
91926,Kenyon_Cell,KCg-d,KCg-d_L,L
91928,Kenyon_Cell,KCg-m,KCg-m_L,L
91960,Kenyon_Cell,KCab-p,KCab-p_R,R
91981,Kenyon_Cell,KCab-m,KCab-m_L,L
92008,Kenyon_Cell,KCg-d,KCg-d_L,L
92013,Kenyon_Cell,KCg-d,KCg-d_L,L
92030,Kenyon_Cell,KCg-m,KCg-m_L,L
92031,Kenyon_Cell,KCab-s,KCab-s_R,R
92040,Kenyon_Cell,KCab-s,KCab-s_R,R
92106,Kenyon_Cell,KCab-s,KCab-s_R,R
92112,MBON,MBON34,MBON34(y2)_R,R
92130,Kenyon_Cell,KCg-m,KCg-m_L,L
92149,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
92168,Kenyon_Cell,KCg-d,KCg-d_L,L
92190,Kenyon_Cell,KCa'b'-ap1,KCa'b'-ap1_R,R
92252,Kenyon_Cell,KCab-m,KCab-m_R,R
92274,Kenyon_Cell,KCab-c,KCab-c_R,R
92275,Kenyon_Cell,KCab-s,KCab-s_L,L
92278,Kenyon_Cell,KCg-m,KCg-m_R,R
92294,Kenyon_Cell,KCa'b'-m,KCa'b'-m_R,R
92324,DAN,PAM06,PAM06(B'2m)_R,R
92335,Kenyon_Cell,KCab-s,KCab-s_R,R
92358,Kenyon_Cell,KCab-c,KCab-c_L,L
92402,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
92424,Kenyon_Cell,KCg-m,KCg-m_L,L
92430,Kenyon_Cell,KCab-c,KCab-c_R,R
92484,Kenyon_Cell,KCab-m,KCab-m_R,R
92494,Kenyon_Cell,KCab-s,KCab-s_R,R
92504,Kenyon_Cell,KCab-s,KCab-s_R,R
92532,Kenyon_Cell,KCab-m,KCab-m_R,R
92563,Kenyon_Cell,KCab-m,KCab-m_R,R
92574,Kenyon_Cell,KCab-m,KCab-m_R,R
92628,Kenyon_Cell,KCab-s,KCab-s_R,R
92633,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
92635,Kenyon_Cell,KCab-m,KCab-m_R,R
92662,Kenyon_Cell,KCa'b'-ap1,KCa'b'-ap1_R,R
92679,Kenyon_Cell,KCg-m,KCg-m_L,L
92687,Kenyon_Cell,KCab-c,KCab-c_R,R
92716,Kenyon_Cell,KCab-s,KCab-s_R,R
92784,Kenyon_Cell,KCg-m,KCg-m_R,R
92794,Kenyon_Cell,KCab-c,KCab-c_R,R
92809,Kenyon_Cell,KCab-m,KCab-m_R,R
92847,Kenyon_Cell,KCa'b'-ap1,KCa'b'-ap1_L,L
92877,Kenyon_Cell,KCab-s,KCab-s_R,R
92924,Kenyon_Cell,KCg-m,KCg-m_R,R
92927,Kenyon_Cell,KCg-m,KCg-m_R,R
92952,Kenyon_Cell,KCab-m,KCab-m_R,R
92960,Kenyon_Cell,KCab-s,KCab-s_R,R
92967,Kenyon_Cell,KCg-d,KCg-d_L,L
92985,Kenyon_Cell,KCab-m,KCab-m_R,R
93017,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
93044,Kenyon_Cell,KCg-m,KCg-m_L,L
93050,Kenyon_Cell,KCab-s,KCab-s_L,L
93065,Kenyon_Cell,KCg-m,KCg-m_L,L
93108,Kenyon_Cell,KCab-p,KCab-p_R,R
93113,Kenyon_Cell,KCab-m,KCab-m_R,R
93128,Kenyon_Cell,KCab-m,KCab-m_R,R
93150,Kenyon_Cell,KCab-c,KCab-c_R,R
93216,Kenyon_Cell,KCg-m,KCg-m_L,L
93263,Kenyon_Cell,KCa'b'-ap1,KCa'b'-ap1_R,R
93288,Kenyon_Cell,KCab-s,KCab-s_R,R
93301,Kenyon_Cell,KCab-m,KCab-m_R,R
93314,Kenyon_Cell,KCab-c,KCab-c_R,R
93325,Kenyon_Cell,KCab-m,KCab-m_R,R
93326,Kenyon_Cell,KCab-s,KCab-s_R,R
93327,Kenyon_Cell,KCg-m,KCg-m_L,L
93380,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
93409,Kenyon_Cell,KCab-s,KCab-s_L,L
93462,Kenyon_Cell,KCg-m,KCg-m_R,R
93464,Kenyon_Cell,KCab-s,KCab-s_R,R
93485,Kenyon_Cell,KCg-m,KCg-m_R,R
93582,Kenyon_Cell,KCa'b'-m,KCa'b'-m_R,R
93593,Kenyon_Cell,KCab-m,KCab-m_R,R
93616,Kenyon_Cell,KCg-m,KCg-m_L,L
93644,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
93704,DAN,PAM01,PAM01(y5)_L,L
93772,Kenyon_Cell,KCg-m,KCg-m_R,R
93786,Kenyon_Cell,KCab-m,KCab-m_L,L
93797,Kenyon_Cell,KCab-c,KCab-c_R,R
93803,Kenyon_Cell,KCg-m,KCg-m_L,L
93837,Kenyon_Cell,KCab-s,KCab-s_R,R
93841,Kenyon_Cell,KCab-s,KCab-s_L,L
93859,Kenyon_Cell,KCg-m,KCg-m_R,R
93889,Kenyon_Cell,KCab-m,KCab-m_R,R
93893,Kenyon_Cell,KCab-s,KCab-s_R,R
93902,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
93976,Kenyon_Cell,KCab-p,KCab-p_R,R
94001,Kenyon_Cell,KCg-m,KCg-m_R,R
94018,Kenyon_Cell,KCab-m,KCab-m_R,R
94050,Kenyon_Cell,KCab-m,KCab-m_R,R
94078,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
94101,Kenyon_Cell,KCab-s,KCab-s_R,R
94171,Kenyon_Cell,KCab-m,KCab-m_L,L
94240,Kenyon_Cell,KCab-p,KCab-p_R,R
94250,DAN,PAM05,PAM05(B'2p)_L,L
94310,Kenyon_Cell,KCg-m,KCg-m_L,L
94336,Kenyon_Cell,KCab-s,KCab-s_R,R
94430,Kenyon_Cell,KCab-m,KCab-m_L,L
94489,Kenyon_Cell,KCab-c,KCab-c_R,R
94490,Kenyon_Cell,KCab-s,KCab-s_R,R
94491,Kenyon_Cell,KCab-m,KCab-m_R,R
94509,Kenyon_Cell,KCab-c,KCab-c_R,R
94518,Kenyon_Cell,KCab-m,KCab-m_R,R
94530,Kenyon_Cell,KCg-m,KCg-m_L,L
94606,Kenyon_Cell,KCg-m,KCg-m_L,L
94614,Kenyon_Cell,KCab-s,KCab-s_L,L
94622,Kenyon_Cell,KCab-c,KCab-c_R,R
94663,Kenyon_Cell,KCg-m,KCg-m_L,L
94674,Kenyon_Cell,KCg-m,KCg-m_R,R
94721,Kenyon_Cell,KCab-m,KCab-m_R,R
94754,Kenyon_Cell,KCab-s,KCab-s_R,R
94785,Kenyon_Cell,KCab-c,KCab-c_R,R
94790,Kenyon_Cell,KCab-s,KCab-s_R,R
94802,Kenyon_Cell,KCa'b'-m,KCa'b'-m_R,R
94839,Kenyon_Cell,KCab-c,KCab-c_R,R
94845,Kenyon_Cell,KCab-p,KCab-p_L,L
94914,Kenyon_Cell,KCg-m,KCg-m_L,L
94922,DAN,PAM05,PAM05(B'2p)_L,L
94974,Kenyon_Cell,KCg-m,KCg-m_R,R
94993,Kenyon_Cell,KCab-s,KCab-s_L,L
95042,Kenyon_Cell,KCg-m,KCg-m_L,L
95072,Kenyon_Cell,KCg-m,KCg-m_L,L
95078,Kenyon_Cell,KCab-s,KCab-s_L,L
95081,Kenyon_Cell,KCg-m,KCg-m_L,L
95092,Kenyon_Cell,KCab-m,KCab-m_L,L
95158,Kenyon_Cell,KCg-m,KCg-m_R,R
95167,Kenyon_Cell,KCg-m,KCg-m_R,R
95186,Kenyon_Cell,KCab-c,KCab-c_L,L
95189,Kenyon_Cell,KCg-m,KCg-m_L,L
95213,Kenyon_Cell,KCg-m,KCg-m_R,R
95265,Kenyon_Cell,KCab-s,KCab-s_L,L
95291,Kenyon_Cell,KCg-d,KCg-d_L,L
95307,Kenyon_Cell,KCab-s,KCab-s_L,L
95349,Kenyon_Cell,KCab-p,KCab-p_L,L
95358,Kenyon_Cell,KCa'b'-ap1,KCa'b'-ap1_R,R
95367,Kenyon_Cell,KCab-m,KCab-m_R,R
95368,Kenyon_Cell,KCg-m,KCg-m_L,L
95397,Kenyon_Cell,KCab-m,KCab-m_R,R
95404,Kenyon_Cell,KCg-m,KCg-m_L,L
95484,Kenyon_Cell,KCg-d,KCg-d_L,L
95517,Kenyon_Cell,KCa'b'-ap1,KCa'b'-ap1_L,L
95518,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
95523,DAN,PAM08,PAM08(y4)_L,L
95533,Kenyon_Cell,KCab-m,KCab-m_L,L
95548,Kenyon_Cell,KCab-c,KCab-c_R,R
95581,Kenyon_Cell,KCab-c,KCab-c_R,R
95583,Kenyon_Cell,KCab-s,KCab-s_L,L
95585,Kenyon_Cell,KCab-s,KCab-s_R,R
95590,Kenyon_Cell,KCab-s,KCab-s_R,R
95591,Kenyon_Cell,KCab-p,KCab-p_R,R
95639,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
95653,Kenyon_Cell,KCab-c,KCab-c_R,R
95699,Kenyon_Cell,KCab-s,KCab-s_R,R
95707,Kenyon_Cell,KCab-s,KCab-s_R,R
95735,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
95778,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
95783,Kenyon_Cell,KCab-m,KCab-m_R,R
95861,Kenyon_Cell,KCg-m,KCg-m_L,L
95941,Kenyon_Cell,KCg-m,KCg-m_L,L
95970,Kenyon_Cell,KCab-p,KCab-p_L,L
96041,Kenyon_Cell,KCab-s,KCab-s_L,L
96065,Kenyon_Cell,KCa'b'-m,KCa'b'-m_R,R
96131,Kenyon_Cell,KCab-s,KCab-s_R,R
96191,Kenyon_Cell,KCab-m,KCab-m_R,R
96231,Kenyon_Cell,KCg-m,KCg-m_L,L
96263,Kenyon_Cell,KCab-s,KCab-s_L,L
96273,Kenyon_Cell,KCab-c,KCab-c_R,R
96274,Kenyon_Cell,KCab-c,KCab-c_R,R
96304,Kenyon_Cell,KCg-d,KCg-d_R,R
96324,Kenyon_Cell,KCg-m,KCg-m_R,R
96383,Kenyon_Cell,KCab-s,KCab-s_R,R
96497,DAN,PAM07,PAM07(y4<y1y2)_R,R
96571,DAN,PAM12,PAM12(y3)_L,L
96624,Kenyon_Cell,KCg-m,KCg-m_L,L
96688,Kenyon_Cell,KCg-m,KCg-m_L,L
96711,Kenyon_Cell,KCab-s,KCab-s_R,R
96721,Kenyon_Cell,KCg-m,KCg-m_L,L
96723,Kenyon_Cell,KCab-p,KCab-p_L,L
96746,Kenyon_Cell,KCab-m,KCab-m_L,L
96781,Kenyon_Cell,KCab-m,KCab-m_R,R
96825,Kenyon_Cell,KCab-p,KCab-p_L,L
96847,Kenyon_Cell,KCab-m,KCab-m_L,L
96850,Kenyon_Cell,KCab-c,KCab-c_R,R
96902,Kenyon_Cell,KCab-s,KCab-s_R,R
96961,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
96963,Kenyon_Cell,KCab-s,KCab-s_R,R
96977,Kenyon_Cell,KCab-s,KCab-s_R,R
97024,Kenyon_Cell,KCab-s,KCab-s_L,L
97075,Kenyon_Cell,KCab-m,KCab-m_L,L
97181,Kenyon_Cell,KCg-m,KCg-m_L,L
97239,Kenyon_Cell,KCg-m,KCg-m_L,L
97258,Kenyon_Cell,KCab-m,KCab-m_R,R
97305,Kenyon_Cell,KCg-m,KCg-m_R,R
97348,Kenyon_Cell,KCg-m,KCg-m_L,L
97356,Kenyon_Cell,KCab-c,KCab-c_L,L
97373,Kenyon_Cell,KCab-s,KCab-s_R,R
97410,Kenyon_Cell,KCab-m,KCab-m_R,R
97497,Kenyon_Cell,KCab-s,KCab-s_L,L
97522,Kenyon_Cell,KCab-m,KCab-m_R,R
97573,Kenyon_Cell,KCab-m,KCab-m_R,R
97591,Kenyon_Cell,KCg-d,KCg-d_L,L
97601,Kenyon_Cell,KCab-s,KCab-s_R,R
97624,Kenyon_Cell,KCg-m,KCg-m_L,L
97689,Kenyon_Cell,KCab-m,KCab-m_R,R
97719,Kenyon_Cell,KCab-s,KCab-s_R,R
97738,Kenyon_Cell,KCab-s,KCab-s_R,R
97772,Kenyon_Cell,KCg-m,KCg-m_R,R
97823,Kenyon_Cell,KCab-m,KCab-m_R,R
97927,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
97949,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
97990,DAN,PAM06,PAM06(B'2m)_L,L
97999,Kenyon_Cell,KCg-m,KCg-m_R,R
98006,Kenyon_Cell,KCab-s,KCab-s_L,L
98017,Kenyon_Cell,KCg-m,KCg-m_R,R
98070,Kenyon_Cell,KCab-m,KCab-m_L,L
98104,Kenyon_Cell,KCg-m,KCg-m_L,L
98107,Kenyon_Cell,KCab-s,KCab-s_L,L
98120,Kenyon_Cell,KCab-c,KCab-c_R,R
98265,DAN,PAM06,PAM06(B'2m)_L,L
98275,Kenyon_Cell,KCg-m,KCg-m_L,L
98318,Kenyon_Cell,KCab-s,KCab-s_L,L
98359,Kenyon_Cell,KCab-s,KCab-s_R,R
98445,Kenyon_Cell,KCab-m,KCab-m_L,L
98462,Kenyon_Cell,KCg-d,KCg-d_L,L
98490,Kenyon_Cell,KCab-s,KCab-s_R,R
98509,Kenyon_Cell,KCab-m,KCab-m_R,R
98554,DAN,PAM07,PAM07(y4<y1y2)_L,L
98582,Kenyon_Cell,KCab-m,KCab-m_L,L
98590,Kenyon_Cell,KCab-m,KCab-m_L,L
98614,Kenyon_Cell,KCab-m,KCab-m_R,R
98662,Kenyon_Cell,KCab-m,KCab-m_L,L
98665,Kenyon_Cell,KCg-m,KCg-m_L,L
98714,Kenyon_Cell,KCab-s,KCab-s_L,L
98782,Kenyon_Cell,KCg-m,KCg-m_L,L
98813,Kenyon_Cell,KCab-m,KCab-m_L,L
98901,Kenyon_Cell,KCg-d,KCg-d_L,L
98924,Kenyon_Cell,KCab-s,KCab-s_R,R
98946,Kenyon_Cell,KCg-m,KCg-m_L,L
98969,Kenyon_Cell,KCab-s,KCab-s_R,R
98979,Kenyon_Cell,KCab-s,KCab-s_R,R
99089,DAN,PAM01,PAM01(y5)_L,L
99108,Kenyon_Cell,KCab-s,KCab-s_R,R
99139,Kenyon_Cell,KCg-m,KCg-m_R,R
99140,Kenyon_Cell,KCa'b'-m,KCa'b'-m_R,R
99150,Kenyon_Cell,KCab-m,KCab-m_L,L
99154,Kenyon_Cell,KCab-m,KCab-m_R,R
99195,Kenyon_Cell,KCg-m,KCg-m_L,L
99225,Kenyon_Cell,KCg-m,KCg-m_L,L
99248,Kenyon_Cell,KCab-s,KCab-s_L,L
99281,Kenyon_Cell,KCab-p,KCab-p_L,L
99324,Kenyon_Cell,KCab-c,KCab-c_R,R
99391,Kenyon_Cell,KCg-d,KCg-d_R,R
99436,Kenyon_Cell,KCg-m,KCg-m_L,L
99583,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
99608,Kenyon_Cell,KCg-m,KCg-m_R,R
99659,Kenyon_Cell,KCab-s,KCab-s_R,R
99785,Kenyon_Cell,KCab-c,KCab-c_R,R
99796,Kenyon_Cell,KCa'b'-m,KCa'b'-m_R,R
99819,Kenyon_Cell,KCab-m,KCab-m_R,R
99838,Kenyon_Cell,KCab-c,KCab-c_L,L
99847,Kenyon_Cell,KCg-m,KCg-m_L,L
99858,Kenyon_Cell,KCg-m,KCg-m_L,L
99875,Kenyon_Cell,KCg-m,KCg-m_L,L
99958,Kenyon_Cell,KCab-c,KCab-c_R,R
100076,Kenyon_Cell,KCab-c,KCab-c_R,R
100136,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
100204,Kenyon_Cell,KCab-s,KCab-s_R,R
100237,Kenyon_Cell,KCab-c,KCab-c_L,L
100246,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
100251,Kenyon_Cell,KCg-m,KCg-m_L,L
100258,DAN,PAM01,PAM01(y5)_R,R
100272,Kenyon_Cell,KCg-m,KCg-m_L,L
100335,Kenyon_Cell,KCab-m,KCab-m_R,R
100341,Kenyon_Cell,KCab-c,KCab-c_L,L
100423,Kenyon_Cell,KCa'b'-m,KCa'b'-m_R,R
100484,Kenyon_Cell,KCab-s,KCab-s_L,L
100497,Kenyon_Cell,KCab-s,KCab-s_R,R
100537,Kenyon_Cell,KCab-m,KCab-m_R,R
100544,Kenyon_Cell,KCab-s,KCab-s_R,R
100592,Kenyon_Cell,KCg-d,KCg-d_L,L
100615,Kenyon_Cell,KCg-m,KCg-m_L,L
100619,Kenyon_Cell,KCab-c,KCab-c_L,L
100672,Kenyon_Cell,KCab-c,KCab-c_R,R
100728,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
100773,Kenyon_Cell,KCg-m,KCg-m_L,L
100795,Kenyon_Cell,KCab-s,KCab-s_R,R
100815,Kenyon_Cell,KCab-s,KCab-s_R,R
100823,Kenyon_Cell,KCab-m,KCab-m_R,R
100878,Kenyon_Cell,KCab-m,KCab-m_L,L
100885,Kenyon_Cell,KCab-c,KCab-c_L,L
100914,Kenyon_Cell,KCab-c,KCab-c_R,R
100950,Kenyon_Cell,KCab-s,KCab-s_R,R
101010,Kenyon_Cell,KCg-m,KCg-m_L,L
101133,Kenyon_Cell,KCg-m,KCg-m_L,L
101257,Kenyon_Cell,KCab-m,KCab-m_R,R
101312,Kenyon_Cell,KCg-m,KCg-m_L,L
101313,Kenyon_Cell,KCab-m,KCab-m_L,L
101320,Kenyon_Cell,KCab-m,KCab-m_R,R
101490,Kenyon_Cell,KCab-s,KCab-s_R,R
101524,Kenyon_Cell,KCab-m,KCab-m_L,L
101538,Kenyon_Cell,KCab-s,KCab-s_L,L
101596,Kenyon_Cell,KCab-m,KCab-m_L,L
101647,Kenyon_Cell,KCg-d,KCg-d_L,L
101648,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
101691,Kenyon_Cell,KCab-s,KCab-s_R,R
101786,Kenyon_Cell,KCab-s,KCab-s_L,L
101792,Kenyon_Cell,KCg-m,KCg-m_L,L
101802,Kenyon_Cell,KCab-s,KCab-s_R,R
101816,Kenyon_Cell,KCab-m,KCab-m_R,R
101981,Kenyon_Cell,KCab-m,KCab-m_L,L
102042,Kenyon_Cell,KCab-s,KCab-s_R,R
102084,Kenyon_Cell,KCab-m,KCab-m_R,R
102095,Kenyon_Cell,KCg-m,KCg-m_L,L
102109,Kenyon_Cell,KCab-m,KCab-m_L,L
102136,Kenyon_Cell,KCg-m,KCg-m_L,L
102199,Kenyon_Cell,KCg-m,KCg-m_L,L
102210,Kenyon_Cell,KCab-s,KCab-s_R,R
102283,Kenyon_Cell,KCg-d,KCg-d_R,R
102310,Kenyon_Cell,KCab-s,KCab-s_R,R
102317,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
102357,Kenyon_Cell,KCab-c,KCab-c_R,R
102440,Kenyon_Cell,KCab-m,KCab-m_L,L
102457,Kenyon_Cell,KCab-s,KCab-s_R,R
102459,Kenyon_Cell,KCab-c,KCab-c_L,L
102468,Kenyon_Cell,KCab-m,KCab-m_R,R
102512,Kenyon_Cell,KCab-s,KCab-s_L,L
102548,Kenyon_Cell,KCab-m,KCab-m_L,L
102587,Kenyon_Cell,KCab-s,KCab-s_R,R
102621,Kenyon_Cell,KCg-m,KCg-m_L,L
102671,Kenyon_Cell,KCab-c,KCab-c_R,R
102719,Kenyon_Cell,KCab-s,KCab-s_L,L
102744,Kenyon_Cell,KCab-m,KCab-m_L,L
102748,Kenyon_Cell,KCab-s,KCab-s_R,R
102887,Kenyon_Cell,KCg-m,KCg-m_R,R
102904,Kenyon_Cell,KCab-m,KCab-m_L,L
102923,Kenyon_Cell,KCab-m,KCab-m_R,R
102936,DAN,PAM08,PAM08(y4)_R,R
102954,Kenyon_Cell,KCg-m,KCg-m_L,L
102990,Kenyon_Cell,KCab-m,KCab-m_R,R
102997,Kenyon_Cell,KCab-s,KCab-s_R,R
103011,Kenyon_Cell,KCab-c,KCab-c_R,R
103144,Kenyon_Cell,KCg-m,KCg-m_R,R
103255,DAN,PAM08,PAM08(y4)_R,R
103274,Kenyon_Cell,KCab-m,KCab-m_R,R
103278,Kenyon_Cell,KCab-p,KCab-p_R,R
103401,Kenyon_Cell,KCab-s,KCab-s_R,R
103416,Kenyon_Cell,KCg-m,KCg-m_L,L
103419,Kenyon_Cell,KCab-m,KCab-m_R,R
103421,Kenyon_Cell,KCab-m,KCab-m_L,L
103423,Kenyon_Cell,KCab-s,KCab-s_L,L
103433,DAN,PAM14,PAM14(B'1m)_R,R
103436,Kenyon_Cell,KCab-m,KCab-m_L,L
103502,Kenyon_Cell,KCab-s,KCab-s_L,L
103609,Kenyon_Cell,KCg-m,KCg-m_L,L
103640,Kenyon_Cell,KCab-p,KCab-p_R,R
103663,Kenyon_Cell,KCg-d,KCg-d_R,R
103704,Kenyon_Cell,KCab-s,KCab-s_R,R
103715,Kenyon_Cell,KCg-d,KCg-d_L,L
103720,Kenyon_Cell,KCg-m,KCg-m_L,L
103728,Kenyon_Cell,KCab-s,KCab-s_L,L
103750,Kenyon_Cell,KCg-m,KCg-m_L,L
103770,Kenyon_Cell,KCg-d,KCg-d_L,L
103794,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
103832,Kenyon_Cell,KCab-p,KCab-p_R,R
103845,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
103941,Kenyon_Cell,KCab-m,KCab-m_L,L
103945,Kenyon_Cell,KCab-s,KCab-s_R,R
103957,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
104068,Kenyon_Cell,KCg-m,KCg-m_L,L
104082,Kenyon_Cell,KCab-m,KCab-m_R,R
104086,Kenyon_Cell,KCab-s,KCab-s_R,R
104117,Kenyon_Cell,KCab-m,KCab-m_R,R
104127,Kenyon_Cell,KCab-c,KCab-c_L,L
104149,Kenyon_Cell,KCab-s,KCab-s_R,R
104166,Kenyon_Cell,KCg-m,KCg-m_R,R
104232,Kenyon_Cell,KCab-m,KCab-m_R,R
104240,Kenyon_Cell,KCab-c,KCab-c_R,R
104284,Kenyon_Cell,KCab-c,KCab-c_L,L
104293,Kenyon_Cell,KCab-c,KCab-c_R,R
104359,Kenyon_Cell,KCab-m,KCab-m_L,L
104385,Kenyon_Cell,KCg-m,KCg-m_L,L
104393,Kenyon_Cell,KCab-s,KCab-s_R,R
104448,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
104460,DAN,PAM12,PAM12(y3)_L,L
104462,Kenyon_Cell,KCab-s,KCab-s_L,L
104490,Kenyon_Cell,KCab-m,KCab-m_R,R
104513,Kenyon_Cell,KCg-d,KCg-d_R,R
104526,Kenyon_Cell,KCg-m,KCg-m_R,R
104535,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
104545,Kenyon_Cell,KCab-m,KCab-m_L,L
104713,DAN,PAM08,PAM08(y4)_R,R
104717,Kenyon_Cell,KCab-s,KCab-s_L,L
104723,Kenyon_Cell,KCab-s,KCab-s_R,R
104743,Kenyon_Cell,KCab-m,KCab-m_L,L
104745,Kenyon_Cell,KCab-s,KCab-s_R,R
104755,Kenyon_Cell,KCa'b'-ap1,KCa'b'-ap1_R,R
104845,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
104846,Kenyon_Cell,KCab-s,KCab-s_R,R
104866,Kenyon_Cell,KCab-c,KCab-c_L,L
104887,Kenyon_Cell,KCab-m,KCab-m_R,R
104940,Kenyon_Cell,KCab-c,KCab-c_R,R
104970,Kenyon_Cell,KCab-m,KCab-m_L,L
104980,Kenyon_Cell,KCab-m,KCab-m_R,R
104983,Kenyon_Cell,KCg-m,KCg-m_L,L
105128,Kenyon_Cell,KCg-m,KCg-m_R,R
105134,Kenyon_Cell,KCab-s,KCab-s_R,R
105264,Kenyon_Cell,KCab-s,KCab-s_R,R
105330,Kenyon_Cell,KCab-s,KCab-s_R,R
105338,Kenyon_Cell,KCab-m,KCab-m_L,L
105345,Kenyon_Cell,KCab-c,KCab-c_R,R
105349,Kenyon_Cell,KCab-s,KCab-s_R,R
105362,DAN,PAM05,PAM05(B'2p)_R,R
105365,DAN,PAM08,PAM08(y4)_R,R
105400,Kenyon_Cell,KCab-c,KCab-c_L,L
105407,Kenyon_Cell,KCg-m,KCg-m_L,L
105447,DAN,PAM12,PAM12(y3)_L,L
105509,Kenyon_Cell,KCab-m,KCab-m_L,L
105653,Kenyon_Cell,KCab-m,KCab-m_L,L
105662,Kenyon_Cell,KCg-d,KCg-d_L,L
105676,Kenyon_Cell,KCab-s,KCab-s_R,R
105684,Kenyon_Cell,KCab-p,KCab-p_R,R
105807,Kenyon_Cell,KCab-s,KCab-s_R,R
105929,Kenyon_Cell,KCab-m,KCab-m_L,L
105935,Kenyon_Cell,KCab-s,KCab-s_L,L
105960,Kenyon_Cell,KCab-s,KCab-s_L,L
106034,Kenyon_Cell,KCab-m,KCab-m_R,R
106115,Kenyon_Cell,KCg-m,KCg-m_R,R
106124,Kenyon_Cell,KCab-m,KCab-m_R,R
106206,Kenyon_Cell,KCab-s,KCab-s_L,L
106209,Kenyon_Cell,KCab-m,KCab-m_L,L
106236,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
106301,Kenyon_Cell,KCg-d,KCg-d_R,R
106446,Kenyon_Cell,KCab-m,KCab-m_R,R
106448,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
106506,Kenyon_Cell,KCab-s,KCab-s_L,L
